date,no2,month,dayofmonth,dayofweek
3/3/2016,12.49332,3,3,3
3/3/2016,10.50683143,3,3,3
3/3/2016,9.202779286,3,3,3
3/3/2016,10.75870071,3,3,3
3/3/2016,18.20153714,3,3,3
3/3/2016,39.83539571,3,3,3
3/3/2016,55.05855214,3,3,3
3/3/2016,49.51868929,3,3,3
3/3/2016,47.59259786,3,3,3
3/3/2016,44.15084786,3,3,3
3/3/2016,36.83619571,3,3,3
3/3/2016,37.10372929,3,3,3
3/3/2016,39.8064,3,3,3
3/3/2016,39.15919071,3,3,3
3/3/2016,45.86294571,3,3,3
3/3/2016,53.332965,3,3,3
3/3/2016,60.81094429,3,3,3
3/3/2016,67.40223857,3,3,3
3/3/2016,60.141875,3,3,3
3/3/2016,49.59658929,3,3,3
3/3/2016,44.79918643,3,3,3
3/3/2016,32.71775143,3,3,3
3/3/2016,24.12639286,3,3,3
4/3/2016,20.34852286,3,4,4
4/3/2016,16.90612154,3,4,4
4/3/2016,12.18720214,3,4,4
4/3/2016,12.33046857,3,4,4
4/3/2016,14.17001929,3,4,4
4/3/2016,24.376555,3,4,4
4/3/2016,55.35409286,3,4,4
4/3/2016,67.51572429,3,4,4
4/3/2016,57.61665786,3,4,4
4/3/2016,48.6234,3,4,4
4/3/2016,42.75427857,3,4,4
4/3/2016,35.52848,3,4,4
4/3/2016,33.08328,3,4,4
4/3/2016,35.61706857,3,4,4
4/3/2016,40.43670643,3,4,4
4/3/2016,44.33718071,3,4,4
4/3/2016,47.50650071,3,4,4
4/3/2016,52.32716143,3,4,4
4/3/2016,68.36231286,3,4,4
4/3/2016,73.49669071,3,4,4
4/3/2016,74.56129357,3,4,4
4/3/2016,82.79236429,3,4,4
4/3/2016,76.29700214,3,4,4
4/3/2016,69.65516429,3,4,4
5/3/2016,69.01422571,3,5,5
5/3/2016,65.05199692,3,5,5
5/3/2016,56.99789643,3,5,5
5/3/2016,51.00695571,3,5,5
5/3/2016,47.18974214,3,5,5
5/3/2016,48.84463643,3,5,5
5/3/2016,51.97440786,3,5,5
5/3/2016,49.19035286,3,5,5
5/3/2016,47.22263071,3,5,5
5/3/2016,51.28307286,3,5,5
5/3/2016,48.34834214,3,5,5
5/3/2016,45.30647643,3,5,5
5/3/2016,41.39896429,3,5,5
5/3/2016,37.09966429,3,5,5
5/3/2016,37.52669929,3,5,5
5/3/2016,39.11612286,3,5,5
5/3/2016,41.06632786,3,5,5
5/3/2016,51.54921857,3,5,5
5/3/2016,52.110605,3,5,5
5/3/2016,53.275865,3,5,5
5/3/2016,44.91075857,3,5,5
5/3/2016,40.02394786,3,5,5
5/3/2016,38.87006071,3,5,5
5/3/2016,38.98388643,3,5,5
6/3/2016,37.48229286,3,6,6
6/3/2016,31.94994583,3,6,6
6/3/2016,28.73756714,3,6,6
6/3/2016,25.53016643,3,6,6
6/3/2016,26.32904643,3,6,6
6/3/2016,27.40902929,3,6,6
6/3/2016,33.74906786,3,6,6
6/3/2016,33.82092429,3,6,6
6/3/2016,31.14977643,3,6,6
6/3/2016,31.432005,3,6,6
6/3/2016,30.50645643,3,6,6
6/3/2016,28.46025429,3,6,6
6/3/2016,28.87789714,3,6,6
6/3/2016,29.174095,3,6,6
6/3/2016,33.15113929,3,6,6
6/3/2016,38.78000214,3,6,6
6/3/2016,47.09254714,3,6,6
6/3/2016,57.49811643,3,6,6
6/3/2016,66.09391714,3,6,6
6/3/2016,73.231025,3,6,6
6/3/2016,68.52900857,3,6,6
6/3/2016,69.67309357,3,6,6
6/3/2016,59.71866571,3,6,6
6/3/2016,50.78689357,3,6,6
7/3/2016,42.387775,3,7,0
7/3/2016,29.9031475,3,7,0
7/3/2016,25.74033786,3,7,0
7/3/2016,25.47060714,3,7,0
7/3/2016,30.87693714,3,7,0
7/3/2016,41.58051643,3,7,0
7/3/2016,61.672695,3,7,0
7/3/2016,68.18332214,3,7,0
7/3/2016,60.42369571,3,7,0
7/3/2016,50.94032571,3,7,0
7/3/2016,46.04801571,3,7,0
7/3/2016,42.62703071,3,7,0
7/3/2016,42.722245,3,7,0
7/3/2016,45.00095643,3,7,0
7/3/2016,44.87059643,3,7,0
7/3/2016,47.09420846,3,7,0
7/3/2016,58.79612357,3,7,0
7/3/2016,62.29849214,3,7,0
7/3/2016,64.84853714,3,7,0
7/3/2016,66.10341143,3,7,0
7/3/2016,62.43889071,3,7,0
7/3/2016,67.63556357,3,7,0
7/3/2016,73.20445571,3,7,0
7/3/2016,72.693715,3,7,0
8/3/2016,71.11226214,3,8,1
8/3/2016,72.00305231,3,8,1
8/3/2016,69.29049,3,8,1
8/3/2016,70.4467,3,8,1
8/3/2016,69.02963857,3,8,1
8/3/2016,68.91102929,3,8,1
8/3/2016,75.68500143,3,8,1
8/3/2016,87.04924786,3,8,1
8/3/2016,92.65837143,3,8,1
8/3/2016,87.88374643,3,8,1
8/3/2016,82.53649857,3,8,1
8/3/2016,60.49090786,3,8,1
8/3/2016,48.59140071,3,8,1
8/3/2016,43.11007214,3,8,1
8/3/2016,40.84232643,3,8,1
8/3/2016,49.24346,3,8,1
8/3/2016,50.82052214,3,8,1
8/3/2016,50.74378357,3,8,1
8/3/2016,50.19571357,3,8,1
8/3/2016,52.02795786,3,8,1
8/3/2016,40.09563214,3,8,1
8/3/2016,36.05400571,3,8,1
8/3/2016,29.73066643,3,8,1
8/3/2016,25.24903071,3,8,1
9/3/2016,20.51444357,3,9,2
9/3/2016,16.73458917,3,9,2
9/3/2016,13.34224786,3,9,2
9/3/2016,11.91917786,3,9,2
9/3/2016,13.97508214,3,9,2
9/3/2016,19.60565143,3,9,2
9/3/2016,30.53289071,3,9,2
9/3/2016,43.48840571,3,9,2
9/3/2016,53.50287071,3,9,2
9/3/2016,53.16162571,3,9,2
9/3/2016,49.40119083,3,9,2
9/3/2016,55.11917077,3,9,2
9/3/2016,52.91044154,3,9,2
9/3/2016,50.43218385,3,9,2
9/3/2016,60.963125,3,9,2
9/3/2016,61.87979143,3,9,2
9/3/2016,65.477785,3,9,2
9/3/2016,63.90820286,3,9,2
9/3/2016,59.23856143,3,9,2
9/3/2016,51.56629429,3,9,2
9/3/2016,46.52955429,3,9,2
9/3/2016,42.53581,3,9,2
9/3/2016,43.34189571,3,9,2
9/3/2016,37.36697214,3,9,2
10/3/2016,33.45421357,3,10,3
10/3/2016,26.84646231,3,10,3
10/3/2016,24.85235714,3,10,3
10/3/2016,23.35944571,3,10,3
10/3/2016,26.39253429,3,10,3
10/3/2016,33.26534143,3,10,3
10/3/2016,45.70711143,3,10,3
10/3/2016,52.78353143,3,10,3
10/3/2016,57.76330571,3,10,3
10/3/2016,58.83236,3,10,3
10/3/2016,53.91330714,3,10,3
10/3/2016,47.70911538,3,10,3
10/3/2016,43.79014462,3,10,3
10/3/2016,47.58535385,3,10,3
10/3/2016,58.94099571,3,10,3
10/3/2016,66.19961643,3,10,3
10/3/2016,70.40062786,3,10,3
10/3/2016,79.06613214,3,10,3
10/3/2016,88.72244714,3,10,3
10/3/2016,89.18800308,3,10,3
10/3/2016,96.07307214,3,10,3
10/3/2016,84.38314154,3,10,3
10/3/2016,80.165295,3,10,3
10/3/2016,75.723185,3,10,3
11/3/2016,68.09074857,3,11,4
11/3/2016,61.86781846,3,11,4
11/3/2016,57.73407143,3,11,4
11/3/2016,54.43671643,3,11,4
11/3/2016,52.34266643,3,11,4
11/3/2016,53.19601786,3,11,4
11/3/2016,66.51985857,3,11,4
11/3/2016,78.32473071,3,11,4
11/3/2016,81.40802286,3,11,4
11/3/2016,79.24174,3,11,4
11/3/2016,76.16162429,3,11,4
11/3/2016,73.58535077,3,11,4
11/3/2016,70.07896538,3,11,4
11/3/2016,72.01745538,3,11,4
11/3/2016,67.88065857,3,11,4
11/3/2016,65.07178786,3,11,4
11/3/2016,68.02137571,3,11,4
11/3/2016,84.69680643,3,11,4
11/3/2016,92.44686857,3,11,4
11/3/2016,93.70765,3,11,4
11/3/2016,93.84501,3,11,4
11/3/2016,91.17608214,3,11,4
11/3/2016,85.30921429,3,11,4
11/3/2016,80.29102071,3,11,4
12/3/2016,75.24091643,3,12,5
12/3/2016,66.09630769,3,12,5
12/3/2016,58.36780846,3,12,5
12/3/2016,56.35177857,3,12,5
12/3/2016,54.61676571,3,12,5
12/3/2016,51.755825,3,12,5
12/3/2016,54.663895,3,12,5
12/3/2016,56.86771,3,12,5
12/3/2016,62.18999286,3,12,5
12/3/2016,60.55989429,3,12,5
12/3/2016,56.196525,3,12,5
12/3/2016,61.26130214,3,12,5
12/3/2016,63.88716571,3,12,5
12/3/2016,62.83904643,3,12,5
12/3/2016,59.40546143,3,12,5
12/3/2016,65.131315,3,12,5
12/3/2016,74.25680929,3,12,5
12/3/2016,80.52414,3,12,5
12/3/2016,81.01981929,3,12,5
12/3/2016,84.17708357,3,12,5
12/3/2016,77.02047286,3,12,5
12/3/2016,76.60737357,3,12,5
12/3/2016,78.14365714,3,12,5
12/3/2016,72.72373571,3,12,5
13/3/2016,70.30356929,3,13,6
13/3/2016,61.86482692,3,13,6
13/3/2016,53.56618308,3,13,6
13/3/2016,51.51424857,3,13,6
13/3/2016,43.91902643,3,13,6
13/3/2016,37.015345,3,13,6
13/3/2016,36.54234214,3,13,6
13/3/2016,35.61180929,3,13,6
13/3/2016,38.41024,3,13,6
13/3/2016,36.007355,3,13,6
13/3/2016,35.62902143,3,13,6
13/3/2016,35.88386214,3,13,6
13/3/2016,33.08157143,3,13,6
13/3/2016,30.39327929,3,13,6
13/3/2016,32.18460857,3,13,6
13/3/2016,33.59750214,3,13,6
13/3/2016,38.21591714,3,13,6
13/3/2016,44.74304071,3,13,6
13/3/2016,49.94254714,3,13,6
13/3/2016,51.18744786,3,13,6
13/3/2016,43.15404857,3,13,6
13/3/2016,39.92411,3,13,6
13/3/2016,36.63929929,3,13,6
13/3/2016,31.188765,3,13,6
14/3/2016,29.24521214,3,14,0
14/3/2016,23.46920923,3,14,0
14/3/2016,18.96219857,3,14,0
14/3/2016,16.82910071,3,14,0
14/3/2016,19.38385077,3,14,0
14/3/2016,27.28516,3,14,0
14/3/2016,39.29408714,3,14,0
14/3/2016,41.84765071,3,14,0
14/3/2016,44.46548714,3,14,0
14/3/2016,41.22714857,3,14,0
14/3/2016,43.03853231,3,14,0
14/3/2016,39.96575286,3,14,0
14/3/2016,36.54066786,3,14,0
14/3/2016,37.16240143,3,14,0
14/3/2016,35.269745,3,14,0
14/3/2016,36.74335462,3,14,0
14/3/2016,42.35485143,3,14,0
14/3/2016,42.84136571,3,14,0
14/3/2016,51.21640786,3,14,0
14/3/2016,54.01439571,3,14,0
14/3/2016,48.50222929,3,14,0
14/3/2016,49.79016286,3,14,0
14/3/2016,48.03749214,3,14,0
14/3/2016,42.97742786,3,14,0
15/3/2016,35.31032857,3,15,1
15/3/2016,30.68645462,3,15,1
15/3/2016,27.17153714,3,15,1
15/3/2016,32.18447286,3,15,1
15/3/2016,41.150615,3,15,1
15/3/2016,53.26401286,3,15,1
15/3/2016,67.17492286,3,15,1
15/3/2016,73.497375,3,15,1
15/3/2016,59.19259286,3,15,1
15/3/2016,55.73185571,3,15,1
15/3/2016,48.19235154,3,15,1
15/3/2016,48.71348143,3,15,1
15/3/2016,45.78344071,3,15,1
15/3/2016,49.55359286,3,15,1
15/3/2016,48.85806786,3,15,1
15/3/2016,55.13228786,3,15,1
15/3/2016,51.60744571,3,15,1
15/3/2016,50.08257,3,15,1
15/3/2016,46.22123143,3,15,1
15/3/2016,40.22417714,3,15,1
15/3/2016,33.18768143,3,15,1
15/3/2016,30.55751571,3,15,1
15/3/2016,28.13372857,3,15,1
15/3/2016,26.21620929,3,15,1
16/3/2016,24.27107286,3,16,2
16/3/2016,19.65459231,3,16,2
16/3/2016,17.69390429,3,16,2
16/3/2016,17.41928929,3,16,2
16/3/2016,19.75557857,3,16,2
16/3/2016,24.41323429,3,16,2
16/3/2016,37.98167,3,16,2
16/3/2016,42.20723571,3,16,2
16/3/2016,37.51450786,3,16,2
16/3/2016,38.63246714,3,16,2
16/3/2016,38.41030786,3,16,2
16/3/2016,38.71176571,3,16,2
16/3/2016,34.73690786,3,16,2
16/3/2016,37.45976357,3,16,2
16/3/2016,34.68646077,3,16,2
16/3/2016,35.1537,3,16,2
16/3/2016,41.11032692,3,16,2
16/3/2016,40.96648538,3,16,2
16/3/2016,41.22070077,3,16,2
16/3/2016,43.53008077,3,16,2
16/3/2016,36.13650462,3,16,2
16/3/2016,32.50521846,3,16,2
16/3/2016,32.57002231,3,16,2
16/3/2016,31.49372538,3,16,2
17/3/2016,31.76292385,3,17,3
17/3/2016,28.98698,3,17,3
17/3/2016,26.13821077,3,17,3
17/3/2016,27.10777462,3,17,3
17/3/2016,31.23649462,3,17,3
17/3/2016,39.09620692,3,17,3
17/3/2016,55.60170846,3,17,3
17/3/2016,57.39412615,3,17,3
17/3/2016,53.66015385,3,17,3
17/3/2016,52.02366583,3,17,3
17/3/2016,41.98102846,3,17,3
17/3/2016,36.53371615,3,17,3
17/3/2016,38.09148385,3,17,3
17/3/2016,38.59485571,3,17,3
17/3/2016,39.57853929,3,17,3
17/3/2016,46.00696429,3,17,3
17/3/2016,54.68800571,3,17,3
17/3/2016,60.25061429,3,17,3
17/3/2016,81.59247714,3,17,3
17/3/2016,85.18227357,3,17,3
17/3/2016,76.94636286,3,17,3
17/3/2016,81.09041,3,17,3
17/3/2016,75.846505,3,17,3
17/3/2016,72.49467786,3,17,3
18/3/2016,68.31872571,3,18,4
18/3/2016,59.073275,3,18,4
18/3/2016,38.870265,3,18,4
18/3/2016,22.84932143,3,18,4
18/3/2016,19.863465,3,18,4
18/3/2016,26.47081071,3,18,4
18/3/2016,45.93049643,3,18,4
18/3/2016,62.51275929,3,18,4
18/3/2016,64.316865,3,18,4
18/3/2016,56.90462857,3,18,4
18/3/2016,47.41295929,3,18,4
18/3/2016,48.66858214,3,18,4
18/3/2016,49.15821714,3,18,4
18/3/2016,46.66575143,3,18,4
18/3/2016,52.65109286,3,18,4
18/3/2016,54.75750571,3,18,4
18/3/2016,57.36349071,3,18,4
18/3/2016,49.63767357,3,18,4
18/3/2016,48.44833929,3,18,4
18/3/2016,49.989335,3,18,4
18/3/2016,32.73814143,3,18,4
18/3/2016,30.23286857,3,18,4
18/3/2016,37.31885214,3,18,4
18/3/2016,32.77383,3,18,4
19/3/2016,34.155965,3,19,5
19/3/2016,26.55613077,3,19,5
19/3/2016,20.34049571,3,19,5
19/3/2016,18.53642714,3,19,5
19/3/2016,17.66180286,3,19,5
19/3/2016,20.81602714,3,19,5
19/3/2016,31.720315,3,19,5
19/3/2016,40.221275,3,19,5
19/3/2016,37.45460429,3,19,5
19/3/2016,37.24416071,3,19,5
19/3/2016,36.49719286,3,19,5
19/3/2016,38.03655071,3,19,5
19/3/2016,34.23678857,3,19,5
19/3/2016,36.58363357,3,19,5
19/3/2016,32.07016643,3,19,5
19/3/2016,34.53800786,3,19,5
19/3/2016,34.38405143,3,19,5
19/3/2016,35.59811286,3,19,5
19/3/2016,35.82177357,3,19,5
19/3/2016,35.85804357,3,19,5
19/3/2016,30.84469786,3,19,5
19/3/2016,25.53368571,3,19,5
19/3/2016,25.799625,3,19,5
19/3/2016,25.50400786,3,19,5
20/3/2016,22.86886714,3,20,6
20/3/2016,21.92465615,3,20,6
20/3/2016,16.80414857,3,20,6
20/3/2016,16.14717071,3,20,6
20/3/2016,18.40579714,3,20,6
20/3/2016,18.58697143,3,20,6
20/3/2016,21.922065,3,20,6
20/3/2016,28.8168,3,20,6
20/3/2016,31.57558071,3,20,6
20/3/2016,37.15775714,3,20,6
20/3/2016,36.36775714,3,20,6
20/3/2016,31.673425,3,20,6
20/3/2016,31.77786,3,20,6
20/3/2016,34.90217,3,20,6
20/3/2016,38.57970214,3,20,6
20/3/2016,37.74824214,3,20,6
20/3/2016,38.87675357,3,20,6
20/3/2016,43.05252786,3,20,6
20/3/2016,53.74066929,3,20,6
20/3/2016,49.67930429,3,20,6
20/3/2016,47.69139786,3,20,6
20/3/2016,51.39693429,3,20,6
20/3/2016,47.57780857,3,20,6
20/3/2016,40.33107357,3,20,6
21/3/2016,39.28433286,3,21,0
21/3/2016,36.50054231,3,21,0
21/3/2016,34.43029429,3,21,0
21/3/2016,33.95787286,3,21,0
21/3/2016,39.13104714,3,21,0
21/3/2016,49.91058071,3,21,0
21/3/2016,66.66954429,3,21,0
21/3/2016,77.08116286,3,21,0
21/3/2016,76.98888214,3,21,0
21/3/2016,66.32768714,3,21,0
21/3/2016,53.21739571,3,21,0
21/3/2016,43.80673571,3,21,0
21/3/2016,41.78597429,3,21,0
21/3/2016,41.57631786,3,21,0
21/3/2016,41.45312857,3,21,0
21/3/2016,52.23765,3,21,0
21/3/2016,56.19631857,3,21,0
21/3/2016,59.80589071,3,21,0
21/3/2016,60.62635214,3,21,0
21/3/2016,63.91899357,3,21,0
21/3/2016,66.06898714,3,21,0
21/3/2016,78.72990571,3,21,0
21/3/2016,79.86412143,3,21,0
21/3/2016,74.08171429,3,21,0
22/3/2016,69.38418,3,22,1
22/3/2016,65.42125692,3,22,1
22/3/2016,66.73709714,3,22,1
22/3/2016,67.20914429,3,22,1
22/3/2016,66.16170857,3,22,1
22/3/2016,66.90512357,3,22,1
22/3/2016,75.66143714,3,22,1
22/3/2016,86.35268857,3,22,1
22/3/2016,79.62884857,3,22,1
22/3/2016,81.762415,3,22,1
22/3/2016,65.32553571,3,22,1
22/3/2016,54.17494286,3,22,1
22/3/2016,54.74568857,3,22,1
22/3/2016,55.07012929,3,22,1
22/3/2016,56.05217615,3,22,1
22/3/2016,66.90673,3,22,1
22/3/2016,66.48966857,3,22,1
22/3/2016,66.64987429,3,22,1
22/3/2016,73.81946286,3,22,1
22/3/2016,84.62774929,3,22,1
22/3/2016,83.62396143,3,22,1
22/3/2016,68.61466,3,22,1
22/3/2016,58.61044214,3,22,1
22/3/2016,57.29044,3,22,1
23/3/2016,52.07238857,3,23,2
23/3/2016,50.72303385,3,23,2
23/3/2016,52.43508071,3,23,2
23/3/2016,54.18013571,3,23,2
23/3/2016,53.07894571,3,23,2
23/3/2016,57.203935,3,23,2
23/3/2016,69.01836857,3,23,2
23/3/2016,73.78503571,3,23,2
23/3/2016,77.00196357,3,23,2
23/3/2016,76.50068357,3,23,2
23/3/2016,68.24261143,3,23,2
23/3/2016,64.42321143,3,23,2
23/3/2016,53.0729525,3,23,2
23/3/2016,57.93520417,3,23,2
23/3/2016,52.25193714,3,23,2
23/3/2016,56.64398214,3,23,2
23/3/2016,56.64951429,3,23,2
23/3/2016,60.90503071,3,23,2
23/3/2016,70.62711692,3,23,2
23/3/2016,78.11107714,3,23,2
23/3/2016,72.67592286,3,23,2
23/3/2016,79.69295357,3,23,2
23/3/2016,77.91101571,3,23,2
23/3/2016,71.32641571,3,23,2
24/3/2016,58.54299143,3,24,3
24/3/2016,45.17420692,3,24,3
24/3/2016,40.28865714,3,24,3
24/3/2016,39.30477929,3,24,3
24/3/2016,44.02141429,3,24,3
24/3/2016,50.31224071,3,24,3
24/3/2016,61.96899643,3,24,3
24/3/2016,69.69747857,3,24,3
24/3/2016,65.42293714,3,24,3
24/3/2016,58.70084143,3,24,3
24/3/2016,52.44410929,3,24,3
24/3/2016,47.41312929,3,24,3
24/3/2016,44.98869429,3,24,3
24/3/2016,47.87049,3,24,3
24/3/2016,48.50276615,3,24,3
24/3/2016,56.10766214,3,24,3
24/3/2016,55.62349214,3,24,3
24/3/2016,53.90524714,3,24,3
24/3/2016,55.90609929,3,24,3
24/3/2016,53.04827571,3,24,3
24/3/2016,46.19623357,3,24,3
24/3/2016,44.17974143,3,24,3
24/3/2016,39.63154143,3,24,3
24/3/2016,32.83718071,3,24,3
25/3/2016,27.24783286,3,25,4
25/3/2016,23.70584231,3,25,4
25/3/2016,24.22819929,3,25,4
25/3/2016,24.89361357,3,25,4
25/3/2016,26.98305357,3,25,4
25/3/2016,27.18277143,3,25,4
25/3/2016,37.34822286,3,25,4
25/3/2016,36.46416929,3,25,4
25/3/2016,30.12231857,3,25,4
25/3/2016,31.32972143,3,25,4
25/3/2016,30.99930286,3,25,4
25/3/2016,26.91420923,3,25,4
25/3/2016,29.22550154,3,25,4
25/3/2016,24.79125923,3,25,4
25/3/2016,27.29935692,3,25,4
25/3/2016,30.95017,3,25,4
25/3/2016,35.87599923,3,25,4
25/3/2016,45.39774769,3,25,4
25/3/2016,63.72530923,3,25,4
25/3/2016,53.76706857,3,25,4
25/3/2016,47.55130786,3,25,4
25/3/2016,46.04589786,3,25,4
25/3/2016,43.89669071,3,25,4
25/3/2016,40.63137143,3,25,4
26/3/2016,37.38353643,3,26,5
26/3/2016,27.02111154,3,26,5
26/3/2016,25.86922571,3,26,5
26/3/2016,22.37307357,3,26,5
26/3/2016,22.13230429,3,26,5
26/3/2016,21.94214643,3,26,5
26/3/2016,20.56408786,3,26,5
26/3/2016,24.74867429,3,26,5
26/3/2016,28.38238786,3,26,5
26/3/2016,30.36807571,3,26,5
26/3/2016,27.54898214,3,26,5
26/3/2016,26.67305643,3,26,5
26/3/2016,29.20233857,3,26,5
26/3/2016,27.022225,3,26,5
26/3/2016,25.44150929,3,26,5
26/3/2016,22.94153071,3,26,5
26/3/2016,22.46931429,3,26,5
26/3/2016,22.96622214,3,26,5
26/3/2016,23.77835214,3,26,5
26/3/2016,29.37818643,3,26,5
26/3/2016,31.38965786,3,26,5
26/3/2016,27.48515357,3,26,5
26/3/2016,29.97106143,3,26,5
26/3/2016,25.13089786,3,26,5
27/3/2016,21.4475737,3,27,6
27/3/2016,18.97002071,3,27,6
27/3/2016,17.78386,3,27,6
27/3/2016,17.39593,3,27,6
27/3/2016,19.56333857,3,27,6
27/3/2016,22.09262071,3,27,6
27/3/2016,23.14890143,3,27,6
27/3/2016,21.04275929,3,27,6
27/3/2016,18.41307143,3,27,6
27/3/2016,20.18001714,3,27,6
27/3/2016,22.21911786,3,27,6
27/3/2016,20.78224929,3,27,6
27/3/2016,23.20596786,3,27,6
27/3/2016,20.02520786,3,27,6
27/3/2016,20.35726571,3,27,6
27/3/2016,21.303575,3,27,6
27/3/2016,22.78197286,3,27,6
27/3/2016,25.98575286,3,27,6
27/3/2016,30.165635,3,27,6
27/3/2016,35.74476071,3,27,6
27/3/2016,26.431365,3,27,6
27/3/2016,18.76623571,3,27,6
27/3/2016,11.73557786,3,27,6
28/3/2016,9.697833571,3,28,0
28/3/2016,7.238421538,3,28,0
28/3/2016,7.308252308,3,28,0
28/3/2016,7.036565,3,28,0
28/3/2016,7.475074286,3,28,0
28/3/2016,8.539347857,3,28,0
28/3/2016,10.65224929,3,28,0
28/3/2016,14.689845,3,28,0
28/3/2016,18.46808929,3,28,0
28/3/2016,19.71838714,3,28,0
28/3/2016,19.622625,3,28,0
28/3/2016,19.98825429,3,28,0
28/3/2016,20.84778643,3,28,0
28/3/2016,19.15051214,3,28,0
28/3/2016,22.65988143,3,28,0
28/3/2016,25.71950357,3,28,0
28/3/2016,33.44418429,3,28,0
28/3/2016,41.89877786,3,28,0
28/3/2016,42.65028714,3,28,0
28/3/2016,38.26366071,3,28,0
28/3/2016,34.04523214,3,28,0
28/3/2016,32.19031286,3,28,0
28/3/2016,28.74327,3,28,0
28/3/2016,25.53843143,3,28,0
29/3/2016,21.69702857,3,29,1
29/3/2016,18.06812385,3,29,1
29/3/2016,15.49210429,3,29,1
29/3/2016,14.96725857,3,29,1
29/3/2016,20.14005929,3,29,1
29/3/2016,34.81095071,3,29,1
29/3/2016,45.41958714,3,29,1
29/3/2016,42.76298643,3,29,1
29/3/2016,37.02624,3,29,1
29/3/2016,33.545285,3,29,1
29/3/2016,31.26158929,3,29,1
29/3/2016,32.77721,3,29,1
29/3/2016,32.24386286,3,29,1
29/3/2016,34.72020786,3,29,1
29/3/2016,39.55695286,3,29,1
29/3/2016,39.13986,3,29,1
29/3/2016,42.50944357,3,29,1
29/3/2016,47.557045,3,29,1
29/3/2016,47.14210071,3,29,1
29/3/2016,47.097125,3,29,1
29/3/2016,38.86462929,3,29,1
29/3/2016,42.11977429,3,29,1
29/3/2016,39.66187,3,29,1
29/3/2016,29.67226714,3,29,1
30/3/2016,25.10373308,3,30,2
30/3/2016,22.30977923,3,30,2
30/3/2016,19.46008786,3,30,2
30/3/2016,23.69983643,3,30,2
30/3/2016,29.38959429,3,30,2
30/3/2016,48.44157429,3,30,2
30/3/2016,63.389745,3,30,2
30/3/2016,58.50231714,3,30,2
30/3/2016,52.09902714,3,30,2
30/3/2016,41.95830357,3,30,2
30/3/2016,32.67184214,3,30,2
30/3/2016,33.53241615,3,30,2
30/3/2016,31.64693429,3,30,2
30/3/2016,34.83154357,3,30,2
30/3/2016,34.54132286,3,30,2
30/3/2016,36.56935786,3,30,2
30/3/2016,39.29692429,3,30,2
30/3/2016,38.02917643,3,30,2
30/3/2016,49.34871571,3,30,2
30/3/2016,59.69875571,3,30,2
30/3/2016,69.95679071,3,30,2
30/3/2016,67.69908571,3,30,2
30/3/2016,69.30104214,3,30,2
30/3/2016,67.993815,3,30,2
31/3/2016,63.792645,3,31,3
31/3/2016,51.57451,3,31,3
31/3/2016,39.91530857,3,31,3
31/3/2016,39.37506214,3,31,3
31/3/2016,45.75888571,3,31,3
31/3/2016,63.55534571,3,31,3
31/3/2016,71.330375,3,31,3
31/3/2016,69.99145643,3,31,3
31/3/2016,57.12992714,3,31,3
31/3/2016,44.63843429,3,31,3
31/3/2016,44.52778143,3,31,3
31/3/2016,35.87166857,3,31,3
31/3/2016,36.720125,3,31,3
31/3/2016,38.63471857,3,31,3
31/3/2016,41.06598643,3,31,3
31/3/2016,41.45449571,3,31,3
31/3/2016,45.09842429,3,31,3
31/3/2016,49.25292143,3,31,3
31/3/2016,53.71468071,3,31,3
31/3/2016,56.32169071,3,31,3
31/3/2016,72.22064429,3,31,3
31/3/2016,80.68219357,3,31,3
31/3/2016,81.42250286,3,31,3
31/3/2016,80.81326857,3,31,3
1/4/2016,78.43023643,4,1,4
1/4/2016,71.76885615,4,1,4
1/4/2016,67.43960538,4,1,4
1/4/2016,62.00407,4,1,4
1/4/2016,67.36200643,4,1,4
1/4/2016,80.36588071,4,1,4
1/4/2016,87.47560071,4,1,4
1/4/2016,87.36754357,4,1,4
1/4/2016,71.21777857,4,1,4
1/4/2016,49.10838857,4,1,4
1/4/2016,42.72693571,4,1,4
1/4/2016,41.04444167,4,1,4
1/4/2016,34.58117714,4,1,4
1/4/2016,35.88748286,4,1,4
1/4/2016,34.82980071,4,1,4
1/4/2016,38.20840429,4,1,4
1/4/2016,37.56679357,4,1,4
1/4/2016,39.92541857,4,1,4
1/4/2016,44.08148643,4,1,4
1/4/2016,45.27877929,4,1,4
1/4/2016,47.853585,4,1,4
1/4/2016,47.60728286,4,1,4
1/4/2016,45.30442571,4,1,4
1/4/2016,41.66856071,4,1,4
2/4/2016,33.05891857,4,2,5
2/4/2016,29.05385786,4,2,5
2/4/2016,25.67220429,4,2,5
2/4/2016,26.04199929,4,2,5
2/4/2016,30.42480071,4,2,5
2/4/2016,40.17995214,4,2,5
2/4/2016,45.61360071,4,2,5
2/4/2016,40.25751143,4,2,5
2/4/2016,35.04799786,4,2,5
2/4/2016,31.27347286,4,2,5
2/4/2016,28.94988857,4,2,5
2/4/2016,31.84438857,4,2,5
2/4/2016,31.15032357,4,2,5
2/4/2016,32.48599857,4,2,5
2/4/2016,34.895405,4,2,5
2/4/2016,44.10204429,4,2,5
2/4/2016,45.441,4,2,5
2/4/2016,45.03958143,4,2,5
2/4/2016,52.56820357,4,2,5
2/4/2016,57.97381857,4,2,5
2/4/2016,57.66150071,4,2,5
2/4/2016,52.45178,4,2,5
2/4/2016,53.37866071,4,2,5
